Parameter,ampgo,mcmc_mxl,mcmc_mxl_2sigma_plus,mcmc_mxl_2sigma_minus,mcmc_mode,mcmc_mode_hdi_plus,mcmc_mode_hdi_minus
mb,3108.0094404629203,3107.3152309290244,4391.792081425053,2068.0089910056904,3069.4308235103563,337.9950548849456,-329.79974457710205
bb,2.9308870959528615,2.9328117062126577,3.6699215106666854,2.1621756203856517,2.9208328493716103,0.2480026598059113,-0.2538834677139006
md,4054.884331308256,4048.990012304803,6438.659835469224,2991.0356615068317,4146.5855998271445,664.9920171211597,-697.6686861386688
ad,8.663612344668262,8.651603136249891,16.169766638051414,6.476112036157001,8.725020344247682,1.5350056616870837,-1.5411553210292421
bd,0.45999069074143445,0.4604454197280465,0.793373895503631,0.3152345267388351,0.44234211163041937,0.09048494889630021,-0.08788646003512396
mh,142120.49187820067,142069.19197520378,171177.89435595137,72477.76534951843,140033.603834845,12531.99626291226,-12156.282839681502
ah,91.44773516552065,91.30333389936794,105.77838454122164,70.22743391084089,90.97719873048968,5.837497432763612,-5.748726628954358
