Parameter,ampgo,mcmc_mxl,mcmc_mxl_2sigma_plus,mcmc_mxl_2sigma_minus,mcmc_mode,mcmc_mode_hdi_plus,mcmc_mode_hdi_minus
mb,430.1693321076552,395.9390459212003,491.7893020147535,358.1317085585799,422.92723338472763,35.43699905398057,-32.84950787712279
bb,0.23357607309615946,0.2219799697060101,0.2739440364637055,0.1929783955577678,0.23137630275422638,0.020187292546565316,-0.021105378863726654
md,5181.40644936688,3939.6399066279055,5769.704397061243,3680.5151880557332,4867.42128844849,439.9842430253466,-735.3049530738144
ad,4.358182077435188,4.4071232791197525,4.796445744369356,3.8839829316051273,4.280303098350634,0.26986203154807775,-0.166030882990996
bd,0.7441625035218907,0.4791283402350266,1.1870856379849855,0.4066072396544153,0.5776849996349427,0.2279237470717247,-0.12760900034116324
mh,135428.42019621324,15674.322090234165,608079.5957732085,10305.550565684804,19366.0718094981,88777.33661540913,-12770.594579825283
ah,73.86646108503567,14.18651990774668,179.1453027268846,10.290082025690873,18.72929176552097,45.63598098839529,-9.804958368126218
