Parameter,ampgo,mcmc_mxl,mcmc_mxl_2sigma_plus,mcmc_mxl_2sigma_minus,mcmc_mode,mcmc_mode_hdi_plus,mcmc_mode_hdi_minus
mb,408.99827986455114,369.7354259510463,3093.556796298384,89.51085582536257,2210.9533625431636,448.93811357852564,-1536.9979274450395
bb,1.7583643892109353,2.080609218057005,4.673909536222409,0.8419546050927318,2.635564307972244,0.6402588565444067,-0.8125132553866588
md,2855.9993529968688,2900.2461131327236,4560.922762410566,1779.2215155036295,2895.9375610310594,671.2262864231698,-600.4945551661044
ad,3.8356468560331303,3.5727697403331335,9.759511688911275,2.943214265094055,3.375816928922749,3.796572844974161,-0.49502805677279804
bd,0.33861858356080043,0.32630668728716117,0.7108230792230757,0.20802672048702348,0.35383434396791896,0.12342799044802016,-0.09577551560599934
mh,1017.9999677736449,1446.3580016243914,3740.5669883026585,338.8678120631656,2159.704843999833,766.7452267216881,-1209.8017885658232
ah,3.1117302124359156,4.194990637176451,9.847141479953669,1.371615673470786,9.607086015287688,0.39291208857256166,-4.160468738890747
lam,63.58573408696127,64.63575073516513,194.9061133680393,30.267251796820943,98.00920040643521,56.541527578431044,-57.1465923581292
