Parameter,ampgo,mcmc_mxl,mcmc_mxl_2sigma_plus,mcmc_mxl_2sigma_minus,mcmc_mode,mcmc_mode_hdi_plus,mcmc_mode_hdi_minus
mb,336.196133655287,321.773290704803,451.583970411051,278.37402035459,384.033110360683,37.6699195265148,-45.722695749142
bb,0.19711552403996,0.194687541024584,0.257958253945709,0.169980205342349,0.211587550180004,0.024641778272589,-0.020115043305001
md,2862.14826000867,3445.20513032148,4635.06796758734,2884.98505477696,3722.46224127272,457.49220263122,-424.61184627624
ad,4.58730954097597,5.10515938125212,5.41794287626678,3.96550347008979,4.42786958933323,0.406398520346666,-0.278849334564477
bd,0.364352050751025,0.442540530788858,0.95920730468855,0.337989093706401,0.487070083089136,0.159306667209739,-0.108544090043956
mh,1020.96678738033,510.600638912461,3494.79472687492,219.78867127674,783.280854373034,1395.56730281561,-534.683482558803
ah,2.94457217578059,1.74665767778496,9.64227793971607,0.865300944834663,3.04259437388291,4.07457961988542,-1.62667322284713
lamda,30.9518827245672,53.4102141802272,195.072815186796,29.8475472141228,62.8130868866056,89.5507245032391,-25.5795235784738
