,ra,x,y,z,vx,vy,vz,vr,vphi,ex,ey,ez,evx,evy,evz,evr,evphi,r
0.314660110107464,253.01949,-6.3463321903855645,-0.6687231932874355,-0.026572450913628972,-31.16035846620014,230.54931395445814,8.683296705240688,6.638817267928964,232.53673269606153,0.314660110107464,0.11588133360605175,0.008207632412464229,3.519675888359568,5.639378769249103,3.919728294431303,4.741480081170408,5.315753459188815,6.381467149485656
0.20284320774600265,260.0168166666666,-4.897848835093918,-0.6558718105509022,-0.048535460019089934,-6.256331749489244,199.89298331066615,-7.207880940892141,-20.40207835358169,198.9578082621501,0.20284320774600265,0.04114695259416293,0.00433929810878196,4.62189720376467,6.68811918334292,5.694219169345429,4.192543857727984,6.663905922773442,4.9415676706189275
1.0923391235501332,265.8567120833333,-2.4334513413591834,-0.0867300111153596,0.009365987421887644,8.897961465877268,33.22752744305257,10.764210119995175,-9.291715133216188,32.63118535186967,1.0923391235501332,0.016379272676576795,0.002164869456349468,11.909651175555888,44.149857352116726,17.776831610377723,11.852889070471969,44.52719154248219,2.4349964118229988
0.7468240899436034,266.50799291666664,-2.664161181478271,-0.00619194121411389,-0.007167291740910311,1.538529520776437,186.66181666819514,12.976869966704404,-2.0163153740635287,186.6577205111395,0.7468240899436034,0.0008360329329977501,0.00377855750625332,5.505864940910474,21.977989199959712,14.938819414018772,5.513240398638709,21.97228843754685,2.66416837700467
0.3697287563978323,266.8333333333333,-0.41204109423463153,0.0912135163937738,-0.003160147356056115,74.47666869820783,98.44762660560582,-44.9926388743984,-23.861515447148474,98.13207871704036,0.3697287563978323,0.004269262474266506,0.0011363693137998085,6.013001668413002,15.13855437559868,16.483690681193984,54.71754641713938,48.070310001423756,0.4220163135602577
0.20634504827720979,270.4906354166667,-4.726984161389827,0.4111271396275183,-0.003571937458805374,33.486327419867166,223.06652672168374,0.32373771972619747,-13.959650139405712,225.1645994286505,0.20634504827720979,0.02448602261152676,0.0014493432195371312,5.37305981978415,3.7148371671819556,3.782722832291601,4.078479466413758,3.4751391503981264,4.744829268474113
2.788286694232207,270.55492625,11.620811490106938,2.594835182385485,-0.009234871858259074,62.01468553531686,-226.65467069628824,3.0693541734340353,11.356349024764116,234.8994289375565,2.788286694232207,0.3656612331450011,0.004248905827406689,14.050868217046116,67.32450602849195,8.828354160024979,11.077947748257431,67.22163100851391,11.906990774849326
0.27371874377015987,272.25606208333335,-5.20717536860617,0.539205909867983,0.004875533366831535,27.034747842506874,208.11196024685614,2.3075629522599574,-5.333897839068894,209.8020822916263,0.27371874377015987,0.050854278893481736,0.0014957575667241588,6.2888948252841175,6.695555473025115,5.749550446057515,6.2761419667995835,6.410311370394005,5.23501846535954
0.6005724104582333,272.15928750000006,0.06747493453152797,1.5230244662662689,0.003816265123984379,133.95430120660419,-38.076267190245595,19.202469143439547,-32.745088958109406,133.64682515852175,0.6005724104582333,0.1095447332407642,0.001241110673255608,6.670518997492883,23.587799896120625,6.157801289630501,28.158886103839347,16.364579740768793,1.524518413019563
0.49636460882723643,272.6190116666666,-3.1975244438717674,0.9354082521807984,-0.025801019325545845,9.937987275820879,223.343069049685,6.049360626175013,54.97324287248648,216.34541147193588,0.49636460882723643,0.09213269403964917,0.004599746893902976,6.158548179078774,6.342656960047257,10.95973331201021,13.214903717519675,7.551087303934446,3.3315388587566246
0.22324446020959107,272.6176958333333,-4.105610659319608,0.8000853235378441,0.00217297457793026,47.80168106189408,209.40476383850898,-6.131601710562332,-6.67460183575681,214.68411453450275,0.22324446020959107,0.045729918760786074,0.0010499226282547744,4.426182783127736,8.237040195760079,6.323148643417127,5.012475020925986,7.990713788905501,4.182842981855695
0.5446907194286267,273.00766666666664,1.178077476166976,1.9908336540512763,-0.008213628219628236,200.30389724002612,-123.11705489608478,1.1820396498713694,-7.795409767129449,234.53570049982488,0.5446907194286267,0.11754252134647294,0.0016942300269746583,5.185567366491609,26.673780560069535,8.375219081537747,24.713777963320606,18.42029018518224,2.3132845000032116
0.1789303725762891,273.4781070833333,-5.856610820687053,0.5231869751091616,0.007309743811508221,78.50185069767399,220.74708657227208,2.7478173032271003,-58.47420918216341,226.87283669051772,0.1789303725762891,0.0405785402266476,0.0010448545283596282,11.41498545333252,6.759520013469,11.308318926014076,11.421073846161585,6.844830278186351,5.879933240770047
0.22258852593871864,273.55858333333333,-5.365807347303877,0.6435681304950555,0.003646165646942388,45.944816372232985,245.85191329768884,6.982158519837928,-16.15958184260575,249.53995190918943,0.22258852593871864,0.05103926369409426,0.00135698891553256,5.186143037955107,11.93950575926993,5.960506022197585,7.712760154259128,11.520891789818828,5.404263911669116
0.20920806270762776,273.66488083333337,-5.793801614827238,0.5505962441334421,0.0035011350518593075,51.80124439176302,224.5590545976901,-0.8319337304554972,-30.272763377768467,228.4537259191142,0.20920806270762776,0.04868873698868865,0.0015261229286717022,3.268544150622735,5.033321033788633,3.7055894957398143,3.882167103396706,4.851733047733568,5.819904928435563
0.1832319647834469,273.90408916666667,-4.521682520710843,0.8947963501768824,0.005985699797599119,61.90217602795229,215.3961759214327,-5.90598046933632,-18.750133553808052,223.33009961594405,0.1832319647834469,0.04334787722654201,0.0007228881165475335,3.5991463577004006,5.006223534417948,3.754730777314156,3.389910936291223,5.100561561628558,4.609367996416844
0.32185996203855394,273.649315,-4.363235768749148,0.9431402651642147,0.03040516193296425,77.16293109804946,195.35987792234144,3.625533048402953,-33.59692154857092,207.043211287189,0.32185996203855394,0.07838781435590864,0.0007964630165713551,12.756990729691966,33.851928163657924,37.783926967058484,20.705793823097746,31.68468580958854,4.464004920860415
0.3533906424800339,275.28785000000005,-4.75387465123079,1.0218132417025065,0.008927588298429755,79.10109155354311,215.4166917737575,3.5901927296085354,-31.617993856419208,227.24333635327935,0.3533906424800339,0.10388842749455522,0.0012096985981613648,4.65855697837869,6.97078432540703,7.134847647373288,7.880910660953343,5.503413633738894,4.862450668185051
0.20066344964979296,275.8246183333334,-6.221468056878922,0.619767410054119,0.011293603209515958,61.82535206497903,236.4922121438658,-1.6771322904932389,-37.96915128831195,241.52213727818398,0.20066344964979296,0.06154094301668436,0.0009464768839992812,10.504798246531118,8.747614643125429,8.287759713237518,9.409777837677588,8.64111953809659,6.252261704801709
0.0501495055272628,275.60992541666667,-6.75913164637996,0.4527302253003942,0.021263865340480716,39.25338680416701,239.07267913539837,1.9064986007613067,-23.18856766723644,241.16839040518585,0.0501495055272628,0.010734988886725957,1.6519392324297224e-05,7.52734677237925,9.584150050540615,11.066082462276905,7.3398009573256635,9.555955578502177,6.774276734087235
0.08006226388845056,274.49218916666666,-6.319352992667863,0.6190884212592007,0.07679122836322387,42.772696644302236,233.66632392564858,1.5639623364848896,-19.76035709583923,236.7221306103196,0.08006226388845056,0.028506373867655314,0.0025837465622447838,3.0126023922379677,7.116790082711433,5.383772154148907,3.371302071733482,7.069262939199745,6.349605713686283
0.33506417890520424,276.29730416666666,-5.243281704051248,0.9953833837500469,0.01623950040925354,57.301178269481234,229.04446121362687,-4.212278698424155,-13.18454974857949,235.65436883879417,0.33506417890520424,0.10926404177329627,0.0005146996731993003,2.86543567403482,7.275564868911164,5.253112262552824,7.251843171588128,6.8214129919507265,5.33692712229465
0.4197422796418954,276.607415,-5.378219805150568,0.9784155076862296,0.012157022187082332,49.75343960163198,215.36990806723375,8.019555306860745,-10.058654048818067,220.87706898842214,0.4197422796418954,0.1532688812694695,0.0013397472473245598,5.206213635418163,10.603443005084287,6.912374786873775,4.769985283599827,9.409082381714322,5.466492950530049
0.16557237564258745,278.66783333333336,-3.6583282523774803,1.9211636618859484,-0.025913311348079584,125.30497245254581,177.52756797531492,-1.2680490686999015,-28.222977074513818,215.32312736394582,0.16557237564258745,0.07582011010911915,0.0018224033371512644,5.221227661522589,7.562311057939056,5.738404109104448,9.900911034599762,6.573403025842319,4.1320981858971235
